Variant-ID	Gene-name	Family-ID	Lineage-ID	Class	Blacklisted
C2|vanHDX|van-63_3|ECV|ResFinder|AF175293.1	vanHDX	C2|vanHDX|van-63_3|ECV|ResFinder|AF175293.1	C2|vanHDX|van-66_1|ECV|ResFinder|DQ172830.1	tetM	
C2|vanHDX|van-63_2|ECV|ResFinder|AY489045.1	vanHDX	C2|vanHDX|van-63_3|ECV|ResFinder|AF175293.1	C2|vanHDX|van-66_1|ECV|ResFinder|DQ172830.1	tetM	
C2|vanHDX|van-64_1|ECV|ResFinder|EU999036.2	vanHDX	C2|vanHDX|van-64_3|ECV|ResFinder|AF175293.2	C2|vanHDX|van-67_1|ECV|ResFinder|DQ172830.2	tetM	
C2|vanHDX|van-64_3|ECV|ResFinder|AF175293.2	vanHDX	C2|vanHDX|van-64_3|ECV|ResFinder|AF175293.2	C2|vanHDX|van-67_1|ECV|ResFinder|DQ172830.2	tetM	
C2|vanHDX|van-64_2|ECV|ResFinder|AF130997.2	vanHDX	C2|vanHDX|van-64_3|ECV|ResFinder|AF175293.2	C2|vanHDX|van-67_1|ECV|ResFinder|DQ172830.2	tetM	
C2|vanHDX|van-65_1|ECV|ResFinder|EU999036.3	vanHDX	C2|vanHDX|van-65_4|ECV|ResFinder|AF175293.3	C2|vanHDX|van-65_4|ECV|ResFinder|AF175293.3	tetM	
C2|vanHDX|van-65_2|ECV|ResFinder|AF130997.3	vanHDX	C2|vanHDX|van-65_4|ECV|ResFinder|AF175293.3	C2|vanHDX|van-65_4|ECV|ResFinder|AF175293.3	tetM	
C2|vanHDX|van-65_4|ECV|ResFinder|AF175293.3	vanHDX	C2|vanHDX|van-65_4|ECV|ResFinder|AF175293.3	C2|vanHDX|van-65_4|ECV|ResFinder|AF175293.3	tetM	
C2|vanHDX|van-65_3|ECV|ResFinder|AY489045.3	vanHDX	C2|vanHDX|van-65_4|ECV|ResFinder|AF175293.3	C2|vanHDX|van-65_4|ECV|ResFinder|AF175293.3	tetM	
C2|vanHDX|van-66_1|ECV|ResFinder|DQ172830.1	vanHDX	C2|vanHDX|van-66_1|ECV|ResFinder|DQ172830.1	C2|vanHDX|van-66_1|ECV|ResFinder|DQ172830.1	tetM	
C2|vanHDX|van-67_1|ECV|ResFinder|DQ172830.2	vanHDX	C2|vanHDX|van-67_1|ECV|ResFinder|DQ172830.2	C2|vanHDX|van-67_1|ECV|ResFinder|DQ172830.2	tetM	
C2|vanHDX|van-68_1|ECV|ResFinder|AY082011.1	vanHDX	C2|vanHDX|van-68_2|ECV|ResFinder|AB242319.1	C2|vanHDX|van-66_1|ECV|ResFinder|DQ172830.1	tetM	
C2|vanHDX|van-68_2|ECV|ResFinder|AB242319.1	vanHDX	C2|vanHDX|van-68_2|ECV|ResFinder|AB242319.1	C2|vanHDX|van-66_1|ECV|ResFinder|DQ172830.1	tetM	
C2|vanHDX|van-69_1|ECV|ResFinder|AY489045.2	vanHDX	C2|vanHDX|van-69_3|ECV|ResFinder|AB242319.2	C2|vanHDX|van-67_1|ECV|ResFinder|DQ172830.2	tetM	
C2|vanHDX|van-69_2|ECV|ResFinder|AY082011.2	vanHDX	C2|vanHDX|van-69_3|ECV|ResFinder|AB242319.2	C2|vanHDX|van-67_1|ECV|ResFinder|DQ172830.2	tetM	
C2|vanHDX|van-69_3|ECV|ResFinder|AB242319.2	vanHDX	C2|vanHDX|van-69_3|ECV|ResFinder|AB242319.2	C2|vanHDX|van-67_1|ECV|ResFinder|DQ172830.2	tetM	
C2|vanHDX|van-70_2|ECV|ResFinder|AY082011.3	vanHDX	C2|vanHDX|van-70_3|ECV|ResFinder|AB242319.3	C2|vanHDX|van-65_4|ECV|ResFinder|AF175293.3	tetM	
C2|vanHDX|van-70_3|ECV|ResFinder|AB242319.3	vanHDX	C2|vanHDX|van-70_3|ECV|ResFinder|AB242319.3	C2|vanHDX|van-65_4|ECV|ResFinder|AF175293.3	tetM	
C2|vanHDX|van-70_1|ECV|CARD|AAM09852.1	vanHDX	C2|vanHDX|van-70_3|ECV|ResFinder|AB242319.3	C2|vanHDX|van-65_4|ECV|ResFinder|AF175293.3	tetM	
C2|vanHMX|van-71_1|EMV|ResFinder|FJ349556.1	vanHMX	C2|vanHMX|van-71_1|EMV|ResFinder|FJ349556.1	C2|vanHMX|van-71_1|EMV|ResFinder|FJ349556.1	tetM	
C2|vanHMX|van-72_1|EMV|ResFinder|FJ349556.2	vanHMX	C2|vanHMX|van-72_1|EMV|ResFinder|FJ349556.2	C2|vanHAX|van-53_5|EMV|ResFinder|FJ866609.2	tetM	
C2|vanHMX|van-73_1|EMV|ResFinder|FJ349556.3	vanHMX	C2|vanHMX|van-73_1|EMV|ResFinder|FJ349556.3	C2|vanHAX|van-54_3|EMV|ResFinder|FJ866609.3	tetM	
C2|vanHMX|van-73_2|EMV|CARD|ACL82962.1	vanHMX	C2|vanHMX|van-73_1|EMV|ResFinder|FJ349556.3	C2|vanHAX|van-54_3|EMV|ResFinder|FJ866609.3	tetM	
C2|vanHOX|van-74_1|ECV|ResFinder|KF478993.1	vanHOX	C2|vanHOX|van-74_1|ECV|ResFinder|KF478993.1	C2|vanHOX|van-74_1|ECV|ResFinder|KF478993.1	tetM	
C2|vanHOX|van-75_1|ECV|ResFinder|KF478993.2	vanHOX	C2|vanHOX|van-75_1|ECV|ResFinder|KF478993.2	C2|vanHOX|van-75_1|ECV|ResFinder|KF478993.2	tetM	
C2|vanHOX|van-76_1|ECV|ResFinder|KF478993.3	vanHOX	C2|vanHOX|van-76_1|ECV|ResFinder|KF478993.3	C2|vanHOX|van-76_1|ECV|ResFinder|KF478993.3	tetM	
C2|vanH_in_vanF_cl|van-9_1|ECV|CARD|AAF36802.1	vanH_in_vanF_cl	C2|vanH_in_vanF_cl|van-9_1|ECV|CARD|AAF36802.1	C2|vanHMX|van-71_1|EMV|ResFinder|FJ349556.1	tetM	
C2|vanH_in_vanP_cl|van-45_1|ECV|CARD|MBY8651254.1	vanH_in_vanP_cl	C2|vanH_in_vanP_cl|van-45_1|ECV|CARD|MBY8651254.1	C2|vanH_in_vanP_cl|van-45_1|ECV|CARD|MBY8651254.1	tetM	
C2|vanI|van-41_1|ECV|CARD|KTE89608.1	vanI	C2|vanI|van-41_1|ECV|CARD|KTE89608.1	C2|vanHOX|van-75_1|ECV|ResFinder|KF478993.2	tetM	
C2|vanJ|van-40_1|ECV|CARD|CAB45459.1	vanJ	C2|vanJ|van-40_1|ECV|CARD|CAB45459.1	C2|vanJ|van-40_1|ECV|CARD|CAB45459.1	tetM	
C2|vanK_in_vanI_cl|van-39_1|ECV|CARD|BAE85481.1	vanK_in_vanI_cl	C2|vanK_in_vanI_cl|van-39_1|ECV|CARD|BAE85481.1	C2|vanK_in_vanI_cl|van-39_1|ECV|CARD|BAE85481.1	tetM	
C2|vanLXY|van-77_1|ECV|ResFinder|EU250284.1	vanLXY	C2|vanLXY|van-77_1|ECV|ResFinder|EU250284.1	C2|vanLXY|van-77_1|ECV|ResFinder|EU250284.1	tetM	
C2|vanLXY|van-78_1|ECV|ResFinder|EU250284.2	vanLXY	C2|vanLXY|van-78_1|ECV|ResFinder|EU250284.2	C2|vanLXY|van-78_1|ECV|ResFinder|EU250284.2	tetM	
C2|vanNXY|van-79_1|ECV|ResFinder|JF802084.1	vanNXY	C2|vanNXY|van-79_1|ECV|ResFinder|JF802084.1	C2|vanNXY|van-79_1|ECV|ResFinder|JF802084.1	tetM	
C2|vanNXY|van-80_1|ECV|ResFinder|JF802084.2	vanNXY	C2|vanNXY|van-80_1|ECV|ResFinder|JF802084.2	C2|vanNXY|van-80_1|ECV|ResFinder|JF802084.2	tetM	
C2|vanP|van-44_1|ECV|CARD|MBY8651253.1	vanP	C2|vanP|van-44_1|ECV|CARD|MBY8651253.1	C2|vanP|van-44_1|ECV|CARD|MBY8651253.1	tetM	
C2|vanS_in_vanA_cl|van-2_1|EMV|CARD|AAA65954.1	vanS_in_vanA_cl	C2|vanS_in_vanA_cl|van-2_1|EMV|CARD|AAA65954.1	C2|vanS_in_vanA_cl|van-2_1|EMV|CARD|AAA65954.1	tetM	
C2|vanS_in_vanB_cl|van-5_1|ECV|CARD|AAB05623.1	vanS_in_vanB_cl	C2|vanS_in_vanB_cl|van-5_1|ECV|CARD|AAB05623.1	C2|vanS_in_vanB_cl|van-5_1|ECV|CARD|AAB05623.1	tetM	
C2|vanS_in_vanC_cl|van-15_1|EMV|CARD|AAF86642.1	vanS_in_vanC_cl	C2|vanS_in_vanC_cl|van-15_1|EMV|CARD|AAF86642.1	C2|vanS_in_vanC_cl|van-15_1|EMV|CARD|AAF86642.1	tetM	
C2|vanS_in_vanD_cl|van-33_1|ECV|CARD|ACM47284.1	vanS_in_vanD_cl	C2|vanS_in_vanD_cl|van-33_1|ECV|CARD|ACM47284.1	C2|vanS_in_vanD_cl|van-33_1|ECV|CARD|ACM47284.1	tetM	
C2|vanS_in_vanE_cl|van-48_1|ECV|CARD|AAL27446.1	vanS_in_vanE_cl	C2|vanS_in_vanE_cl|van-17_1|ECV|CARD|AAL27446.1	C2|vanS_in_vanE_cl|van-17_1|ECV|CARD|AAL27446.1	tetM	
C2|vanS_in_vanE_cl|van-17_1|ECV|CARD|AAL27446.1	vanS_in_vanE_cl	C2|vanS_in_vanE_cl|van-17_1|ECV|CARD|AAL27446.1	C2|vanS_in_vanE_cl|van-17_1|ECV|CARD|AAL27446.1	tetM	
C2|vanS_in_vanF_cl|van-20_1|ECV|CARD|AAR84673.1	vanS_in_vanF_cl	C2|vanS_in_vanF_cl|van-20_1|ECV|CARD|AAR84673.1	C2|vanS_in_vanM_cl|van-31_1|EMV|CARD|ACL82958.1	tetM	
C2|vanS_in_vanG_cl|van-22_1|ECV|CARD|ABA71728.1	vanS_in_vanG_cl	C2|vanS_in_vanG_cl|van-22_1|ECV|CARD|ABA71728.1	C2|vanS_in_vanG_cl|van-22_1|ECV|CARD|ABA71728.1	tetM	
C2|vanS_in_vanL_cl|van-51_1|ECV|CARD|ABX54692.1	vanS_in_vanL_cl	C2|vanS_in_vanL_cl|van-29_1|ECV|CARD|ABX54692.1	C2|vanS_in_vanL_cl|van-29_1|ECV|CARD|ABX54692.1	tetM	
C2|vanS_in_vanL_cl|van-29_1|ECV|CARD|ABX54692.1	vanS_in_vanL_cl	C2|vanS_in_vanL_cl|van-29_1|ECV|CARD|ABX54692.1	C2|vanS_in_vanL_cl|van-29_1|ECV|CARD|ABX54692.1	tetM	
C2|vanS_in_vanM_cl|van-31_1|EMV|CARD|ACL82958.1	vanS_in_vanM_cl	C2|vanS_in_vanM_cl|van-31_1|EMV|CARD|ACL82958.1	C2|vanS_in_vanM_cl|van-31_1|EMV|CARD|ACL82958.1	tetM	
C2|vanS_in_vanN_cl|van-36_1|ECV|CARD|AEP40504.1	vanS_in_vanN_cl	C2|vanS_in_vanN_cl|van-36_1|ECV|CARD|AEP40504.1	C2|vanS_in_vanN_cl|van-36_1|ECV|CARD|AEP40504.1	tetM	
C2|vanS_in_vanO_cl|van-37_1|ECV|CARD|AHA41504.1	vanS_in_vanO_cl	C2|vanS_in_vanO_cl|van-37_1|ECV|CARD|AHA41504.1	C2|vanS_in_vanO_cl|van-37_1|ECV|CARD|AHA41504.1	tetM	
C2|vanS_in_vanP_cl|van-42_1|ECV|CARD|MBY8651250.1	vanS_in_vanP_cl	C2|vanS_in_vanP_cl|van-42_1|ECV|CARD|MBY8651250.1	C2|vanS_in_vanP_cl|van-42_1|ECV|CARD|MBY8651250.1	tetM	
C2|vanT_in_vanC_cl|van-8_1|EMV|CARD|AAD22403.1	vanT_in_vanC_cl	C2|vanT_in_vanC_cl|van-8_1|EMV|CARD|AAD22403.1	C2|vanT_in_vanC_cl|van-8_1|EMV|CARD|AAD22403.1	tetM	
C2|vanT_in_vanE_cl|van-16_1|ECV|CARD|AAL27444.1	vanT_in_vanE_cl	C2|vanT_in_vanE_cl|van-16_1|ECV|CARD|AAL27444.1	C2|vanT_in_vanE_cl|van-16_1|ECV|CARD|AAL27444.1	tetM	
C2|vanT_in_vanG_cl|van-25_1|ECV|CARD|ABA71733.1	vanT_in_vanG_cl	C2|vanT_in_vanG_cl|van-25_1|ECV|CARD|ABA71733.1	C2|vanT_in_vanG_cl|van-25_1|ECV|CARD|ABA71733.1	tetM	
C2|vanT_in_vanN_cl|van-35_1|ECV|CARD|AEP40502.2	vanT_in_vanN_cl	C2|vanT_in_vanN_cl|van-35_1|ECV|CARD|AEP40502.2	C2|vanT_in_vanN_cl|van-35_1|ECV|CARD|AEP40502.2	tetM	
C2|vanTm_in_vanL|van-27_1|ECV|CARD|ABX54689.1	vanTm_in_vanL	C2|vanTm_in_vanL|van-27_1|ECV|CARD|ABX54689.1	C2|vanTm_in_vanL|van-27_1|ECV|CARD|ABX54689.1	tetM	
C2|vanTr_in_vanL|van-28_1|ECV|CARD|ABX54690.1	vanTr_in_vanL	C2|vanTr_in_vanL|van-28_1|ECV|CARD|ABX54690.1	C2|vanTr_in_vanL|van-28_1|ECV|CARD|ABX54690.1	tetM	
C2|vanU_in_vanG_cl|van-21_1|ECV|CARD|ABA71726.1	vanU_in_vanG_cl	C2|vanU_in_vanG_cl|van-21_1|ECV|CARD|ABA71726.1	C2|vanU_in_vanG_cl|van-21_1|ECV|CARD|ABA71726.1	tetM	
C2|vanV_in_vanB_cl|van-19_1|ECV|CARD|AAO82019.1	vanV_in_vanB_cl	C2|vanV_in_vanB_cl|van-19_1|ECV|CARD|AAO82019.1	C2|vanV_in_vanB_cl|van-19_1|ECV|CARD|AAO82019.1	tetM	
C2|vanW_in_vanB_cl|van-7_1|EMV|CARD|AAB05625.1	vanW_in_vanB_cl	C2|vanW_in_vanB_cl|van-7_1|EMV|CARD|AAB05625.1	C2|vanW_in_vanB_cl|van-7_1|EMV|CARD|AAB05625.1	tetM	
C2|vanW_in_vanG_cl|van-24_1|ECV|CARD|ABA71730.1	vanW_in_vanG_cl	C2|vanW_in_vanG_cl|van-24_1|ECV|CARD|ABA71730.1	C2|vanW_in_vanG_cl|van-24_1|ECV|CARD|ABA71730.1	tetM	
C2|vanW_in_vanI_cl|van-38_1|ECV|CARD|BAE83690.1	vanW_in_vanI_cl	C2|vanW_in_vanI_cl|van-38_1|ECV|CARD|BAE83690.1	C2|vanW_in_vanI_cl|van-38_1|ECV|CARD|BAE83690.1	tetM	
C2|vanXY_in_vanC|van-14_1|EMV|CARD|AAF61331.1	vanXY_in_vanC	C2|vanXY_in_vanC|van-14_1|EMV|CARD|AAF61331.1	C2|vanXY_in_vanC|van-14_1|EMV|CARD|AAF61331.1	tetM	
C2|vanXY_in_vanL|van-26_1|ECV|CARD|ABX54688.1	vanXY_in_vanL	C2|vanXY_in_vanL|van-26_1|ECV|CARD|ABX54688.1	C2|vanLXY|van-78_1|ECV|ResFinder|EU250284.2	tetM	
C2|vanXY_in_vanN|van-34_1|ECV|CARD|AEP40501.1	vanXY_in_vanN	C2|vanXY_in_vanN|van-34_1|ECV|CARD|AEP40501.1	C2|vanNXY|van-80_1|ECV|ResFinder|JF802084.2	tetM	
C2|vanX_in_vanF_cl|van-11_1|ECV|CARD|AAF36804.1	vanX_in_vanF_cl	C2|vanX_in_vanF_cl|van-11_1|ECV|CARD|AAF36804.1	C2|vanHAX|van-54_3|EMV|ResFinder|FJ866609.3	tetM	
C2|vanX_in_vanI_cl|van-30_1|ECV|CARD|ACL19707.1	vanX_in_vanI_cl	C2|vanX_in_vanI_cl|van-30_1|ECV|CARD|ACL19707.1	C2|vanHOX|van-76_1|ECV|ResFinder|KF478993.3	tetM	
C2|vanX_in_vanP_cl|van-43_1|ECV|CARD|MBY8651252.1	vanX_in_vanP_cl	C2|vanX_in_vanP_cl|van-43_1|ECV|CARD|MBY8651252.1	C2|vanX_in_vanP_cl|van-43_1|ECV|CARD|MBY8651252.1	tetM	
C2|vanY_in_vanA_cl|van-3_1|EMV|CARD|AAA65958.1	vanY_in_vanA_cl	C2|vanY_in_vanA_cl|van-3_1|EMV|CARD|AAA65958.1	C2|vanY_in_vanA_cl|van-3_1|EMV|CARD|AAA65958.1	tetM	
C2|vanY_in_vanB_cl|van-6_1|EMV|CARD|AAB05624.1	vanY_in_vanB_cl	C2|vanY_in_vanB_cl|van-6_1|EMV|CARD|AAB05624.1	C2|vanY_in_vanB_cl|van-6_1|EMV|CARD|AAB05624.1	tetM	
C2|vanY_in_vanD_cl|van-18_1|ECV|CARD|AAM09853.1	vanY_in_vanD_cl	C2|vanY_in_vanD_cl|van-18_1|ECV|CARD|AAM09853.1	C2|vanY_in_vanD_cl|van-18_1|ECV|CARD|AAM09853.1	tetM	
C2|vanY_in_vanF_cl|van-12_1|ECV|CARD|AAF36805.1	vanY_in_vanF_cl	C2|vanY_in_vanF_cl|van-12_1|ECV|CARD|AAF36805.1	C2|vanY_in_vanF_cl|van-12_1|ECV|CARD|AAF36805.1	tetM	
C2|vanY_in_vanG_cl|van-77_1|ECV|CARD|ABA71729.1	vanY_in_vanG_cl	C2|vanY_in_vanG_cl|van-23_1|ECV|CARD|ABA71729.1	C2|vanY_in_vanG_cl|van-23_1|ECV|CARD|ABA71729.1	tetM	
C2|vanY_in_vanG_cl|van-23_1|ECV|CARD|ABA71729.1	vanY_in_vanG_cl	C2|vanY_in_vanG_cl|van-23_1|ECV|CARD|ABA71729.1	C2|vanY_in_vanG_cl|van-23_1|ECV|CARD|ABA71729.1	tetM	
C2|vanY_in_vanM_cl|van-32_1|EMV|CARD|ACL82959.1	vanY_in_vanM_cl	C2|vanY_in_vanM_cl|van-32_1|EMV|CARD|ACL82959.1	C2|vanY_in_vanM_cl|van-32_1|EMV|CARD|ACL82959.1	tetM	
C2|vanZ_in_vanA_cl|van-4_1|EMV|CARD|AAA65959.1	vanZ_in_vanA_cl	C2|vanZ_in_vanA_cl|van-4_1|EMV|CARD|AAA65959.1	C2|vanZ_in_vanA_cl|van-4_1|EMV|CARD|AAA65959.1	tetM	
C2|vanZ_in_vanF_cl|van-13_1|ECV|CARD|AAF36806.1	vanZ_in_vanF_cl	C2|vanZ_in_vanF_cl|van-13_1|ECV|CARD|AAF36806.1	C2|vanZ_in_vanF_cl|van-13_1|ECV|CARD|AAF36806.1	tetM	
C2|varG|misc-40_1|ECV|CARD|AAF94716.1	varG	C2|varG|misc-40_1|ECV|CARD|AAF94716.1	C2|varG|misc-40_1|ECV|CARD|AAF94716.1	tetM	
C2|vatA|vat-1_1|ECV|CARD|AAA26683.1	vatA	C2|vat(A)|vat-1_2|ECV|ResFinder|L07778.1	C2|vat(A)|vat-1_2|ECV|ResFinder|L07778.1	tetM	
C2|vat(A)|vat-1_2|ECV|ResFinder|L07778.1	vatA	C2|vat(A)|vat-1_2|ECV|ResFinder|L07778.1	C2|vat(A)|vat-1_2|ECV|ResFinder|L07778.1	tetM	
C2|vat(B)|vat-2_1|ECV|ResFinder|U19459.1	vat(B)	C2|vat(B)|vat-2_1|ECV|ResFinder|U19459.1	C2|vat(B)|vat-2_1|ECV|ResFinder|U19459.1	tetM	
C2|vat(C)|vat-3_1|ECV|ResFinder|AF015628.1	vat(C)	C2|vat(C)|vat-3_1|ECV|ResFinder|AF015628.1	C2|vat(C)|vat-3_1|ECV|ResFinder|AF015628.1	tetM	
C2|vat(D)|vat-4_2|EMV|CARD|AAK84316.1	vat(D)	C2|vat(D)|vat-4_1|EMV|ResFinder|L12033.1	C2|vat(D)|vat-4_1|EMV|ResFinder|L12033.1	tetM	
C2|vat(D)|vat-4_2|ECV|CARD|AAK84316.1	vat(D)	C2|vat(D)|vat-4_1|EMV|ResFinder|L12033.1	C2|vat(D)|vat-4_1|EMV|ResFinder|L12033.1	tetM	
C2|vat(D)|vat-4_1|EMV|ResFinder|L12033.1	vat(D)	C2|vat(D)|vat-4_1|EMV|ResFinder|L12033.1	C2|vat(D)|vat-4_1|EMV|ResFinder|L12033.1	tetM	
C2|vat(E)|vat-5_6|EMV|ResFinder|AJ488494.1	vat(E)	C2|vat(E)|vat-5_7|EMV|ResFinder|AF153312.1	C2|vat(E)|vat-5_7|EMV|ResFinder|AF153312.1	tetM	
C2|vat(E)|vat-5_1|ECV|ResFinder|AY043213.1	vat(E)	C2|vat(E)|vat-5_7|EMV|ResFinder|AF153312.1	C2|vat(E)|vat-5_7|EMV|ResFinder|AF153312.1	tetM	
C2|vat(E)|vat-5_7|EMV|ResFinder|AF153312.1	vat(E)	C2|vat(E)|vat-5_7|EMV|ResFinder|AF153312.1	C2|vat(E)|vat-5_7|EMV|ResFinder|AF153312.1	tetM	
C2|vat(E)|vat-5_4|EMV|ResFinder|AY043209.1	vat(E)	C2|vat(E)|vat-5_7|EMV|ResFinder|AF153312.1	C2|vat(E)|vat-5_7|EMV|ResFinder|AF153312.1	tetM	
C2|vat(E)|vat-5_3|EMV|ResFinder|AY043210.1	vat(E)	C2|vat(E)|vat-5_7|EMV|ResFinder|AF153312.1	C2|vat(E)|vat-5_7|EMV|ResFinder|AF153312.1	tetM	
C2|vat(E)|vat-5_2|EMV|ResFinder|AY043212.1	vat(E)	C2|vat(E)|vat-5_7|EMV|ResFinder|AF153312.1	C2|vat(E)|vat-5_7|EMV|ResFinder|AF153312.1	tetM	
C2|vat(E)|vat-5_5|EMV|ResFinder|AY043211.1	vat(E)	C2|vat(E)|vat-5_7|EMV|ResFinder|AF153312.1	C2|vat(E)|vat-5_7|EMV|ResFinder|AF153312.1	tetM	
C2|vat(F)|vat-6_1|ECV|ResFinder|AF170730.1	vat(F)	C2|vat(F)|vat-6_1|ECV|ResFinder|AF170730.1	C2|vat(F)|vat-6_1|ECV|ResFinder|AF170730.1	tetM	
C2|vat(H)|vat-7_1|ECV|ResFinder|GQ205627.1	vat(H)	C2|vat(H)|vat-7_1|ECV|ResFinder|GQ205627.1	C2|vat(H)|vat-7_1|ECV|ResFinder|GQ205627.1	tetM	
C2|vatI|vat-8_1|ECV|CARD|APB03220.1	vatI	C2|vatI|vat-8_1|ECV|CARD|APB03220.1	C2|vatI|vat-8_1|ECV|CARD|APB03220.1	tetM	
C2|vga(A)V|vga-1_1|EMV|ResFinder|AF186237.1	vga(A)V	C2|vga(A)V|vga-1_1|EMV|ResFinder|AF186237.1	C2|vga(A)V|vga-1_1|EMV|ResFinder|AF186237.1	tetM	
C2|vga(A)|vga-2_4|EMV|ResFinder|GQ891882.1	vga(A)	C2|vga(A)|vga-2_7|EMV|ResFinder|M90056.1	C2|vga(A)V|vga-1_1|EMV|ResFinder|AF186237.1	tetM	
C2|vga(A)|vga-2_1|EMV|ResFinder|JQ312423.1	vga(A)	C2|vga(A)|vga-2_7|EMV|ResFinder|M90056.1	C2|vga(A)V|vga-1_1|EMV|ResFinder|AF186237.1	tetM	
C2|vga(A)|vga-2_5|EMV|ResFinder|FN806791.1	vga(A)	C2|vga(A)|vga-2_7|EMV|ResFinder|M90056.1	C2|vga(A)V|vga-1_1|EMV|ResFinder|AF186237.1	tetM	
C2|vga(A)|vga-2_6|EMV|ResFinder|FN546261.1	vga(A)	C2|vga(A)|vga-2_7|EMV|ResFinder|M90056.1	C2|vga(A)V|vga-1_1|EMV|ResFinder|AF186237.1	tetM	
C2|vga(A)|vga-2_2|EMV|ResFinder|JQ312422.1	vga(A)	C2|vga(A)|vga-2_7|EMV|ResFinder|M90056.1	C2|vga(A)V|vga-1_1|EMV|ResFinder|AF186237.1	tetM	
C2|vga(A)|vga-2_3|EMV|ResFinder|DQ823382.1	vga(A)	C2|vga(A)|vga-2_7|EMV|ResFinder|M90056.1	C2|vga(A)V|vga-1_1|EMV|ResFinder|AF186237.1	tetM	
C2|vga(A)|vga-2_7|EMV|ResFinder|M90056.1	vga(A)	C2|vga(A)|vga-2_7|EMV|ResFinder|M90056.1	C2|vga(A)V|vga-1_1|EMV|ResFinder|AF186237.1	tetM	
C2|vga(B)|vga-3_1|ECV|ResFinder|U82085.1	vga(B)	C2|vga(B)|vga-3_1|ECV|ResFinder|U82085.1	C2|vga(B)|vga-3_1|ECV|ResFinder|U82085.1	tetM	
C2|vga(C)|vga-4_1|EMV|ResFinder|FN806792.1	vga(C)	C2|vga(C)|vga-4_1|EMV|ResFinder|FN806792.1	C2|vga(C)|vga-4_1|EMV|ResFinder|FN806792.1	tetM	
C2|vga(D)|vga-5_1|ECV|ResFinder|GQ205627.1	vga(D)	C2|vga(D)|vga-5_1|ECV|ResFinder|GQ205627.1	C2|vga(D)|vga-5_1|ECV|ResFinder|GQ205627.1	tetM	
C2|vga(E)|vga-6_1|ECV|ResFinder|FR772051.1	vga(E)	C2|vga(E)|vga-6_1|ECV|ResFinder|FR772051.1	C2|vga(E)|vga-6_1|ECV|ResFinder|FR772051.1	tetM	
C2|vgb(A)|vgb-1_1|EMV|ResFinder|M20129.1	vgb(A)	C2|vgb(A)|vgb-1_1|EMV|ResFinder|M20129.1	C2|vgb(A)|vgb-1_1|EMV|ResFinder|M20129.1	tetM	
C2|vgb(B)|vgb-2_1|ECV|ResFinder|AF015628.1	vgb(B)	C2|vgb(B)|vgb-2_1|ECV|ResFinder|AF015628.1	C2|vgb(B)|vgb-2_1|ECV|ResFinder|AF015628.1	tetM	
C2|vgb(C)|vgb-3_1|ECV|CARD|APB03225.1	vgb(C)	C2|vgb(C)|vgb-3_1|ECV|CARD|APB03225.1	C2|vgb(C)|vgb-3_1|ECV|CARD|APB03225.1	tetM	
C2|vmlR|misc-243_1|ECV|CARD|NP_388442.1	vmlR	C2|vmlR|misc-243_1|ECV|CARD|NP_388442.1	C2|vmlR|misc-243_1|ECV|CARD|NP_388442.1	tetM	
C2|vph|misc-190_1|ECV|CARD|CAA26235.1	vph	C2|vph|misc-190_1|ECV|CARD|CAA26235.1	C2|vph|misc-190_1|ECV|CARD|CAA26235.1	tetM	
C2|yajC|misc-252_1|ECV|CARD|TKW44661.1	yajC	C2|yajC|misc-252_1|ECV|CARD|TKW44661.1	C2|yajC|misc-252_1|ECV|CARD|TKW44661.1	tetM	
C2|ykkC|misc-197_1|ECV|CARD|CAB13166.1	ykkC	C2|ykkC|misc-197_1|ECV|CARD|CAB13166.1	C2|ykkC|misc-197_1|ECV|CARD|CAB13166.1	tetM	
C2|ykkD|misc-198_1|ECV|CARD|CAB13167.1	ykkD	C2|ykkD|misc-198_1|ECV|CARD|CAB13167.1	C2|ykkD|misc-198_1|ECV|CARD|CAB13167.1	tetM	
C2|yojI|misc-25_1|EMV|CARD|AAC75271.1	yojI	C2|yojI|misc-25_1|EMV|CARD|AAC75271.1	C2|yojI|misc-25_1|EMV|CARD|AAC75271.1	tetM	
C2|~aac-1_1|aac-1_1|LCV|ResFinderFG|JF924866.1	~aac-1_1	C2|~aac-1_1|aac-1_1|LCV|ResFinderFG|JF924866.1	C2|~aac-1_1|aac-1_1|LCV|ResFinderFG|JF924866.1	tetM	
C2|~aac-2_1|aac-2_1|LCV|ResFinderFG|JF924867.1	~aac-2_1	C2|~aac-2_1|aac-2_1|LCV|ResFinderFG|JF924867.1	C2|~aac-2_1|aac-2_1|LCV|ResFinderFG|JF924867.1	tetM	
C2|~aac-3_1|aac-3_2|LCS|Ruppe_2019|S10_GE_4_KJ694287_1_3	~aac-3_1	C2|~aac-3_1|aac-3_1|LCV|ResFinderFG|KJ694287.1	C2|~aac-3_1|aac-3_1|LCV|ResFinderFG|KJ694287.1	aac3_1	
C2|~aac-3_1|aac-3_1|LCV|ResFinderFG|KJ694287.1	~aac-3_1	C2|~aac-3_1|aac-3_1|LCV|ResFinderFG|KJ694287.1	C2|~aac-3_1|aac-3_1|LCV|ResFinderFG|KJ694287.1	aac3_1	
